ID;Diện tích;Khoảng giá;Số phòng ngủ;Số phòng tắm, vệ sinh;Pháp lý;Nội thất;Ngày hết hạn;Mặt tiền;Gần bệnh viện;Gần chợ;Gần trường học;Cao tầng;Quy hoạch;Phường;Quận;Giá m2
10680;73,4;4,5;2;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;0;Phường Long Thạnh Mỹ;Thủ Đức;0,061308
10681;499,0;72,0;5;5;Sổ riêng;Không rõ;11/03/2026;1;0;0;0;1;0;Phường An Phú;Thủ Đức;0,144289
10682;60,0;7,99;5;4;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường Tân Quy;Quận 7;0,133167
10683;70,0;6,2;2;2;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường Tân Phú;Quận 7;0,088571
10684;66,0;6,5;3;2;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường Tân Thuận Đông;Quận 7;0,098485
10685;115,0;31,5;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,273913
10686;80,0;12,0;2;2;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;0;0;Phường Long Thạnh Mỹ;Thủ Đức;0,15
10687;32,0;9,5;3;4;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 12;Phú Nhuận;0,296875
10688;28,2;7,55;3;4;Sổ riêng;Full nội thất;14/03/2026;0;0;1;1;1;0;Phường 5;Phú Nhuận;0,26773
10689;300,0;10,0;3;2;Sổ riêng;Không rõ;14/03/2026;1;1;0;1;1;1;Xã Tân Nhựt;Bình Chánh;0,033333
10690;62,0;6,99;4;5;Sổ riêng;Full nội thất;14/03/2026;0;0;1;0;1;1;Phường Thạnh Xuân;Quận 1;0,112742
10691;72,0;5,2;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;1;1;1;Phường Tân Thới Hiệp;Quận 1;0,072222
10692;340,0;7,8;4;5;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;1;1;1;0;Phường 5;Quận 8;0,022941
10693;104,0;8,5;7;8;Sổ riêng;Full nội thất;14/03/2026;0;0;1;0;1;1;Phường Hiệp Thành;Quận 1;0,081731
10694;108,0;7,2;3;3;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;0;1;1;1;Phường Tân Chánh Hiệp;Quận 1;0,066667
10695;62,3;5,9;2;2;Hợp đồng mua bán;Không rõ;14/03/2026;0;0;0;0;0;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,094703
10696;140,0;35,9;8;7;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường 2;Tân Bình;0,256429
10697;44,0;12,8;3;3;Sổ riêng;Full nội thất;14/03/2026;0;1;1;1;1;0;Phường 5;Quận 3;0,290909
10698;25,9;5,99;1;2;Sổ riêng;Nội thất cao cấp;14/03/2026;1;0;0;0;1;0;Phường Cầu Ông Lãnh;Quận 1;0,231274
10699;60,0;7,5;4;6;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường Hiệp Thành;Quận 1;0,125
10700;56,0;5,7;4;3;Sổ riêng;Không rõ;14/03/2026;0;0;1;1;1;0;Phường Hiệp Thành;Quận 1;0,101786
10701;84,0;4,95;4;3;Không rõ;Không rõ;14/03/2026;1;0;1;1;1;0;Phường Hiệp Thành;Quận 1;0,058929
10702;80,0;8,6;6;6;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường Hiệp Thành;Quận 1;0,1075
10703;140,0;6,7;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;0;Xã Thới Tam Thôn;Hóc Môn;0,047857
10704;52,0;6,7;4;6;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường Hiệp Thành;Quận 1;0,128846
10705;90,0;12,99;5;4;Sổ riêng;Full nội thất;14/03/2026;0;0;0;1;1;0;Phường 25;Bình Thạnh;0,144333
10706;52,0;6,1;4;4;Sổ riêng;Full nội thất;14/03/2026;1;0;1;0;1;0;Phường Tân Chánh Hiệp;Quận 1;0,117308
10707;50,0;3,0;2;2;Sổ riêng;Full nội thất;14/03/2026;0;0;1;1;1;0;Phường Tân Thới Hòa;Tân Phú;0,06
10708;110,0;6,8;3;2;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;0;0;Phường Hiệp Thành;Quận 1;0,061818
10709;111,0;6,0;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;1;0;0;1;Phường Hiệp Thành;Quận 1;0,054054
10710;227,2;120,0;5;5;Không rõ;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 6;Bình Thạnh;0,528169
10711;100,0;8,5;2;2;Sổ riêng;Không rõ;14/03/2026;1;0;0;1;0;0;Phường Thới An;Quận 1;0,085
10712;62,0;6,0;3;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;0;1;1;1;Phường Tân Chánh Hiệp;Quận 1;0,096774
10713;100,0;6,8;4;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;1;Phường Tân Chánh Hiệp;Quận 1;0,068
10714;67,0;8,0;1;2;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường Hiệp Thành;Quận 1;0,119403
10715;128,0;9,5;11;11;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Trung Mỹ Tây;Quận 1;0,074219
10716;54,0;6,4;4;6;Sổ riêng;Full nội thất;14/03/2026;0;0;1;1;1;0;Phường Tân Chánh Hiệp;Quận 1;0,118519
10717;66,0;7,5;4;3;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường Hiệp Thành;Quận 1;0,113636
10718;49,0;3,5;1;1;Sổ riêng;Full nội thất;29/03/2026;0;0;1;1;0;0;Phường Tân Thuận Đông;Quận 7;0,071429
10719;100,0;6,9;2;3;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;1;0;Phường Tân Thới Hiệp;Quận 1;0,069
10720;90,0;9,7;4;3;Sổ riêng;Nội thất cơ bản;14/03/2026;1;0;1;1;1;1;Phường Hiệp Thành;Quận 1;0,107778
10721;102,0;9,0;5;6;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;1;1;0;Phường Hiệp Thành;Quận 1;0,088235
10722;80,0;10,0;5;5;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;1;0;Phường Hiệp Thành;Quận 1;0,125
10723;112,0;9,9;4;6;Sổ riêng;Nội thất cơ bản;14/03/2026;1;1;1;1;1;0;Phường Tân Chánh Hiệp;Quận 1;0,088393
10724;105,0;8,5;6;6;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường Trung Mỹ Tây;Quận 1;0,080952
10725;135,0;9,7;6;6;Sổ riêng;Full nội thất;14/03/2026;1;0;1;1;1;0;Phường Trung Mỹ Tây;Quận 1;0,071852
10726;80,0;8,19;6;6;Sổ riêng;Full nội thất;14/03/2026;1;0;1;1;1;0;Phường Hiệp Thành;Quận 1;0,102375
10727;40,0;4,7;2;1;Sổ riêng;Không rõ;14/03/2026;1;1;1;1;0;0;Phường Trung Mỹ Tây;Quận 1;0,1175
10728;100,0;10,0;12;12;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường Hiệp Thành;Quận 1;0,1
10729;58,5;5,2;3;3;Sổ riêng;Không rõ;11/03/2026;0;0;0;0;1;0;Phường Linh Trung;Thủ Đức;0,088889
10730;180,0;21,0;4;4;Không rõ;Không rõ;29/03/2026;0;0;0;1;1;0;Phường Phước Long B;Thủ Đức;0,116667
10731;75,0;7,2;3;3;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;0;1;0;Xã Phong Phú;Bình Chánh;0,096
10732;460,0;17,5;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường Long Trường;Thủ Đức;0,038043
10733;64,0;6,59;4;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;1;0;1;0;Phường Tân Thới Hiệp;Quận 1;0,102969
10734;431,7;21,585;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường Trường Thạnh;Thủ Đức;0,05
10735;105,0;7,6;3;2;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường Trường Thạnh;Thủ Đức;0,072381
10736;80,0;23,5;3;3;Không rõ;Không rõ;14/03/2026;1;0;1;0;1;0;Phường Tân Quy;Quận 7;0,29375
10737;80,0;8,25;3;3;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Xã Phong Phú;Bình Chánh;0,103125
10738;131,0;1,0;3;2;Sổ riêng;Không rõ;12/03/2026;0;0;0;0;0;0;Xã Hòa Phú;Củ Chi;0,007634
10739;72,0;4,85;3;3;Không rõ;Không rõ;14/03/2026;1;1;1;1;1;0;Phường Linh Xuân;Thủ Đức;0,067361
10740;72,0;3,8;2;2;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;0;0;Phường Thạnh Lộc;Quận 1;0,052778
10741;72,0;8,5;4;5;Sổ riêng;Nội thất cao cấp;14/03/2026;0;0;0;0;1;0;Phường Cát Lái;Thủ Đức;0,118056
10742;82,0;7,5;4;5;Sổ riêng;Nội thất cao cấp;14/03/2026;0;0;1;1;1;0;Phường Bình Trưng Đông;Thủ Đức;0,091463
10743;183,6;59,0;4;4;Không rõ;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 25;Bình Thạnh;0,321351
10744;459,3;140,0;5;5;Không rõ;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 25;Bình Thạnh;0,304812
10745;72,0;15,0;9;9;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường 5;Bình Thạnh;0,208333
10746;40,0;4,3;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;1;1;0;Phường Phước Long A;Thủ Đức;0,1075
10747;104,0;4,9;4;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;1;1;0;Phường Linh Xuân;Thủ Đức;0,047115
10748;176,0;34,9;6;6;Sổ riêng;Full nội thất;14/03/2026;1;1;1;1;1;0;Phường 13;Bình Thạnh;0,198295
10749;60,0;6,2;4;5;Sổ riêng;Full nội thất;14/03/2026;0;1;1;0;1;1;Phường Tân Thới Hiệp;Quận 1;0,103333
10750;160,0;45,0;6;8;Sổ riêng;Không rõ;14/03/2026;1;1;1;1;1;0;Phường An Phú;Thủ Đức;0,28125
10751;80,0;30,0;3;3;Sổ riêng;Không nội thất;14/03/2026;1;0;0;0;1;0;Phường 4;Tân Bình;0,375
10752;70,0;5,69;3;2;Sổ riêng;Full nội thất;14/03/2026;1;0;1;0;1;0;Phường Bình Hưng Hòa;Bình Tân;0,081286
10753;345,6;35,0;5;5;Không rõ;Không rõ;14/03/2026;1;1;1;1;0;0;Phường 8;Gò Vấp;0,101273
10754;42,0;4,9;2;2;Sổ riêng;Full nội thất;14/03/2026;0;0;1;0;1;0;Phường Tân Tạo;Bình Tân;0,116667
10755;60,0;6,2;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường Tân Thuận Tây;Quận 7;0,103333
10756;48,0;7,6;4;5;Sổ riêng;Full nội thất;14/03/2026;0;1;0;0;1;0;Phường 11;Gò Vấp;0,158333
10757;50,0;4,65;2;2;Sổ riêng;Full nội thất;14/03/2026;0;0;1;0;1;0;Phường Bình Trị Đông;Bình Tân;0,093
10758;60,0;9,0;2;2;Sổ riêng;Full nội thất;14/03/2026;1;1;1;1;1;0;Phường 10;Tân Bình;0,15
10759;53,3;5,7;3;3;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;1;1;0;Phường 5;Quận 8;0,106942
10760;90,0;7,02;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;0;Xã Phước Kiển;Nhà Bè;0,078
10761;80,0;7,8;3;1;Sổ riêng;Nội thất cơ bản;14/03/2026;1;0;1;0;1;1;Phường Tân Thới Nhất;Quận 1;0,0975
10762;40,0;7,2;2;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 16;Quận 1;0,18
10763;203,58;58,0;6;5;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 2;Tân Bình;0,2849
10764;100,0;3,9;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;1;Xã Phú Xuân;Nhà Bè;0,039
10765;466,8;106,0;5;5;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,227078
10766;40,0;8,5;2;3;Không rõ;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 11;Quận 1;0,2125
10767;84,0;21,0;7;6;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;0;0;1;0;Phường 14;Bình Thạnh;0,25
10768;62,0;5,15;3;3;Sổ chung;Không rõ;14/03/2026;0;0;1;0;1;0;Phường Linh Trung;Thủ Đức;0,083065
10769;40,0;7,8;3;4;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Tân Thành;Tân Phú;0,195
10770;16,0;2,95;1;1;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;1;1;1;0;Phường 12;Bình Thạnh;0,184375
10771;110,0;53,0;4;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 9;Quận 5;0,481818
10772;58,0;8,99;2;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 12;Quận 6;0,155
10773;66,0;7,9;6;6;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Phường 9;Quận 6;0,119697
10774;70,7;6,15;3;3;Sổ riêng;Nội thất cơ bản;14/03/2026;1;0;1;1;1;0;Xã Đông Thạnh;Hóc Môn;0,086987
10775;106,0;18,5;2;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 12;Tân Bình;0,174528
10776;44,0;3,95;2;1;Sổ riêng;Không rõ;14/03/2026;0;0;1;0;0;1;Phường 14;Quận 6;0,089773
10777;81,0;3,5;2;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;0;Xã Trung Chánh;Hóc Môn;0,04321
10778;210,0;9,95;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;0;1;Phường Thạnh Lộc;Quận 1;0,047381
10779;50,0;6,5;3;3;Không rõ;Không rõ;14/03/2026;0;0;0;0;1;0;Phường Trường Thọ;Thủ Đức;0,13
10780;96,0;8,4;4;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;1;1;0;Phường 6;Quận 8;0,0875
10781;61,0;6,6;3;3;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường 13;Quận 6;0,108197
10782;95,0;5,2;3;2;Không rõ;Không rõ;14/03/2026;0;0;1;0;0;0;Xã Bà Điểm;Hóc Môn;0,054737
10783;45,0;2,85;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;1;0;1;0;Xã Đông Thạnh;Hóc Môn;0,063333
10784;68,0;18,0;3;3;Sổ riêng;Full nội thất;14/03/2026;1;0;0;0;1;0;Phường Đa Kao;Quận 1;0,264706
10785;50,0;7,9;4;4;Sổ riêng;Nội thất cơ bản;14/03/2026;1;1;1;1;0;0;Phường Phú Thạnh;Tân Phú;0,158
10786;60,0;5,2;3;3;Không rõ;Không rõ;14/03/2026;0;1;1;1;1;0;Phường Linh Trung;Thủ Đức;0,086667
10787;457,8;26,0;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;0;0;Xã Đa Phước;Bình Chánh;0,056793
10788;58,0;5,25;3;3;Sổ riêng;Không rõ;14/03/2026;0;0;0;1;1;0;Phường Linh Xuân;Thủ Đức;0,090517
10789;100,0;20,0;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;1;0;1;0;Phường 7;Tân Bình;0,2
10790;72,0;3,98;3;2;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;0;0;Xã Đông Thạnh;Hóc Môn;0,055278
10791;21,0;3,95;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;0;0;0;1;0;Phường 12;Bình Thạnh;0,188095
10792;73,0;6,3;2;2;Đang chờ sổ;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường 2;Tân Bình;0,086301
10793;12,0;2,55;1;2;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường 5;Bình Thạnh;0,2125
10794;76,0;9,2;7;7;Sổ riêng;Full nội thất;13/03/2026;1;0;0;0;1;0;Phường Đông Hưng Thuận;Quận 1;0,121053
10795;60,0;7,59;4;3;Sổ riêng;Không rõ;13/03/2026;0;0;1;0;1;0;Phường Trường Thọ;Thủ Đức;0,1265
10796;69,0;5,3;3;3;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Linh Đông;Thủ Đức;0,076812
10797;80,0;6,35;5;5;Sổ riêng;Full nội thất;14/03/2026;0;0;0;0;1;0;Phường Thạnh Lộc;Quận 1;0,079375
10798;40,0;6,8;4;5;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Tân Hưng;Quận 7;0,17
10799;18,0;4,5;2;3;Sổ riêng;Full nội thất;13/03/2026;1;0;0;0;1;0;Phường 11;Bình Thạnh;0,25
10800;95,0;21,0;10;10;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;1;Phường 13;Tân Bình;0,221053
10801;200,0;35,0;4;5;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,175
10802;53,0;4,5;3;2;Sổ riêng;Không rõ;25/03/2026;0;0;0;0;0;0;Phường Linh Tây;Thủ Đức;0,084906
10803;63,3;5,5;3;2;Không rõ;Không rõ;11/03/2026;0;0;0;0;1;0;Phường Linh Đông;Thủ Đức;0,086888
10804;53,0;9,1;1;1;Hợp đồng mua bán;Full nội thất;14/03/2026;0;0;0;0;0;0;Phường Bến Nghé;Quận 1;0,171698
10805;100,0;7,5;4;3;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Linh Đông;Thủ Đức;0,075
10806;69,0;6,3;2;2;Đang chờ sổ;Full nội thất;13/03/2026;0;0;0;0;0;0;Phường 9;Phú Nhuận;0,091304
10807;58,0;3,9;3;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Bình Chiểu;Thủ Đức;0,067241
10808;50,0;6,3;5;6;Sổ riêng;Full nội thất;11/03/2026;0;0;1;0;1;0;Phường Phú Thuận;Quận 7;0,126
10809;90,0;10,0;4;3;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Bình Trị Đông;Bình Tân;0,111111
10810;22,0;3,18;3;1;Sổ riêng;Nội thất cơ bản;13/03/2026;0;0;0;0;0;0;Phường 2;Tân Bình;0,144545
10811;160,0;22,5;4;2;Sổ riêng;Không rõ;13/03/2026;1;1;1;0;1;0;Phường 8;Tân Bình;0,140625
10812;54,0;9,19;4;4;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;1;0;Phường 12;Tân Bình;0,170185
10813;20,0;2,85;2;2;Sổ riêng;Không rõ;13/03/2026;1;0;1;0;1;0;Phường 8;Gò Vấp;0,1425
10814;30,0;4,5;3;3;Sổ riêng;Full nội thất;13/03/2026;1;1;0;0;1;0;Phường 5;Gò Vấp;0,15
10815;82,0;6,8;2;1;Sổ riêng;Không rõ;13/03/2026;1;1;1;1;1;0;Phường Tăng Nhơn Phú A;Thủ Đức;0,082927
10816;85,0;9,9;4;3;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;1;0;Phường Tân Thuận Đông;Quận 7;0,116471
10817;31,5;4,89;3;3;Sổ riêng;Full nội thất;13/03/2026;0;0;1;1;1;0;Phường 12;Gò Vấp;0,155238
10818;65,0;9,5;4;3;Sổ riêng;Full nội thất;13/03/2026;1;0;1;0;1;0;Phường Bình Hưng Hòa A;Bình Tân;0,146154
10819;91,0;6,8;2;1;Sổ riêng;Nội thất cơ bản;13/03/2026;1;1;1;1;1;0;Phường Tăng Nhơn Phú A;Thủ Đức;0,074725
10820;28,0;7,2;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;1;0;0;0;1;0;Phường Tân Hưng;Quận 7;0,257143
10821;98,0;8,5;3;2;Đang chờ sổ;Full nội thất;13/03/2026;0;0;1;0;1;0;Phường 9;Phú Nhuận;0,086735
10822;110,0;10,0;4;3;Không rõ;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Bình Trị Đông;Bình Tân;0,090909
10823;64,0;6,85;4;3;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Bình Trị Đông;Bình Tân;0,107031
10824;82,0;6,8;2;1;Sổ riêng;Nội thất cơ bản;13/03/2026;1;1;1;1;1;0;Phường Tăng Nhơn Phú A;Thủ Đức;0,082927
10825;55,0;7,2;3;3;Không rõ;Không rõ;13/03/2026;1;1;0;1;1;0;Phường 12;Quận 1;0,130909
10826;80,0;12,5;10;3;Sổ riêng;Không rõ;13/03/2026;1;1;1;1;1;0;Phường 4;Quận 8;0,15625
10827;497,5;39,0;4;4;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;0;0;Phường Tăng Nhơn Phú A;Thủ Đức;0,078392
10828;465,0;50,0;4;4;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;0;0;Xã Phong Phú;Bình Chánh;0,107527
10829;58,0;5,5;2;3;Sổ riêng;Full nội thất;13/03/2026;1;0;1;1;1;0;Phường Thạnh Xuân;Quận 1;0,094828
10830;80,0;23,3;5;3;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;1;0;Phường Tân Quy;Quận 7;0,29125
10831;44,5;7,5;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;1;1;1;0;Phường 3;Gò Vấp;0,168539
10832;44,0;7,2;5;4;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Tân Hưng;Quận 7;0,163636
10833;80,0;5,6;2;2;Hợp đồng mua bán;Full nội thất;13/03/2026;0;0;0;0;0;0;Phường 18;Quận 4;0,07
10834;70,0;12,5;10;10;Sổ riêng;Nội thất cao cấp;13/03/2026;0;0;0;0;1;0;Phường 10;Quận 3;0,178571
10835;126,0;22,0;3;4;Sổ riêng;Không rõ;13/03/2026;1;0;1;0;1;0;Phường Tân Quy;Quận 7;0,174603
10836;100,0;32,0;3;2;Sổ riêng;Không rõ;13/03/2026;1;1;1;1;0;0;Phường Tân Hưng;Quận 7;0,32
10837;80,0;1,75;2;2;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;0;0;Xã Vĩnh Lộc A;Bình Chánh;0,021875
10838;64,1;7,68;4;5;Sổ riêng;Full nội thất;12/03/2026;0;0;0;0;1;0;Thị trấn Nhà Bè;Nhà Bè;0,119813
10839;50,0;5,28;3;3;Sổ riêng;Không rõ;14/03/2026;0;0;1;1;1;0;Phường 12;Gò Vấp;0,1056
10840;220,0;42,0;6;6;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;1;0;Phường Tân Phú;Quận 7;0,190909
10841;50,0;5,28;3;3;Sổ riêng;Không rõ;13/03/2026;0;0;1;1;1;0;Phường 12;Gò Vấp;0,1056
10842;80,0;7,8;3;3;Sổ riêng;Không rõ;13/03/2026;1;0;1;0;1;0;Phường An Lạc;Bình Tân;0,0975
10843;62,0;6,3;4;3;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;1;0;Phường Bình Trị Đông;Bình Tân;0,101613
10844;44,0;5,98;4;4;Sổ riêng;Không rõ;14/03/2026;1;0;1;1;1;0;Phường Bình Hưng Hòa A;Bình Tân;0,135909
10845;100,0;3,2;3;2;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;0;0;Xã Vĩnh Lộc B;Bình Chánh;0,032
10846;21,0;3,66;2;2;Sổ riêng;Không rõ;13/03/2026;0;0;1;0;1;0;Phường 15;Tân Bình;0,174286
10847;48,0;4,0;3;3;Sổ riêng;Không nội thất;10/03/2026;0;0;1;0;0;0;Phường Bình Trị Đông;Bình Tân;0,083333
10848;60,0;8,6;3;4;Không rõ;Không rõ;13/03/2026;0;1;1;1;0;0;Phường 14;Bình Thạnh;0,143333
10849;69,9;8,3;2;2;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;0;0;Phường An Lạc;Bình Tân;0,118741
10850;40,0;6,2;2;2;Sổ riêng;Nội thất cơ bản;13/03/2026;0;0;0;0;1;0;Phường Phú Thọ Hòa;Tân Phú;0,155
10851;27,0;6,08;3;2;Sổ riêng;Không rõ;13/03/2026;0;0;1;1;1;0;Phường 15;Quận 1;0,225185
10852;100,0;2,3;3;2;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;0;0;Xã Vĩnh Lộc B;Bình Chánh;0,023
10853;54,0;12,0;4;4;Sổ riêng;Full nội thất;11/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,222222
10854;62,0;5,8;3;3;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;1;0;Phường Tam Phú;Thủ Đức;0,093548
10855;85,0;6,5;3;2;Sổ riêng;Không rõ;13/03/2026;0;0;1;1;0;1;Phường Trường Thọ;Thủ Đức;0,076471
10856;68,0;5,6;4;4;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường An Phú Đông;Quận 1;0,082353
10857;54,0;8,1;9;9;Sổ riêng;Không rõ;13/03/2026;1;1;0;1;1;0;Phường 3;Quận 8;0,15
10858;99,0;13,2;3;2;Không rõ;Không rõ;13/03/2026;0;0;0;0;0;0;Phường An Phú;Thủ Đức;0,133333
10859;71,0;8,0;1;1;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;0;0;Phường Thới An;Quận 1;0,112676
10860;98,0;8,9;4;6;Sổ riêng;Full nội thất;11/03/2026;0;0;1;1;1;0;Xã Long Thới;Nhà Bè;0,090816
10861;70,0;7,5;10;10;Sổ riêng;Full nội thất;13/03/2026;1;0;0;0;1;0;Phường 10;Tân Bình;0,107143
10862;86,0;5,99;4;5;Sổ riêng;Full nội thất;13/03/2026;0;0;1;0;1;0;Xã Phú Xuân;Nhà Bè;0,069651
10863;88,0;30,5;4;3;Sổ riêng;Full nội thất;13/03/2026;1;0;0;0;1;0;Phường 14;Quận 3;0,346591
10864;50,0;7,6;3;3;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;1;0;Phường 11;Phú Nhuận;0,152
10865;49,0;4,5;2;1;Đang chờ sổ;Nội thất cơ bản;13/03/2026;0;0;0;0;0;0;Phường 2;Tân Bình;0,091837
10866;86,0;8,3;3;2;Không rõ;Không rõ;13/03/2026;1;0;0;1;0;0;Phường An Lạc;Bình Tân;0,096512
10867;239,0;40,0;4;4;Sổ riêng;Nội thất cơ bản;13/03/2026;0;0;0;0;0;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,167364
10868;67,7;7,3;3;2;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;1;0;Phường Thới An;Quận 1;0,107829
10869;56,0;5,0;3;3;Không rõ;Không rõ;13/03/2026;0;0;0;0;1;0;Phường An Lạc;Bình Tân;0,089286
10870;92,5;3,65;4;4;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường 1;Phú Nhuận;0,039459
10871;46,0;5,5;4;5;Sổ riêng;Full nội thất;13/03/2026;0;1;1;0;1;0;Phường 10;Tân Bình;0,119565
10872;78,0;15,0;5;3;Sổ riêng;Nội thất cao cấp;13/03/2026;1;0;0;1;1;0;Phường Đa Kao;Quận 1;0,192308
10873;80,0;6,95;3;2;Sổ riêng;Nội thất cơ bản;13/03/2026;1;0;0;0;1;0;Phường 13;Gò Vấp;0,086875
